physical_condition,series,architecture,K_C,K_D,n_binders,gradient_scale,receptor_density_contrast_percent,plotted_axis_coordinate,mean,lower_95_percent,upper_95_percent,trajectory_count,curve_role,arrival_time_limit,recording_time_limit,mean_recorded_duration,path_ci_time_limit,mean_path_ci_duration,observation_lag,mobile_fraction,effective_K_D_at_start,local_K_C_at_start,cleavage_rate_scale,path_ci_correction_coefficient
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0,0.0,1.0,0.0,,,,zero_gradient_control,200000.0,200000.0,199999.99983693837,100000.0,99999.9999999985,0.0,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0005,2.0196240732495596,2.0196240732495596,0.0182141233542644,,,,gradient,500000.0,500000.0,499999.9909323085,100000.0,99999.99999999977,1960.7842781659156,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0005323020344072,2.151458835184439,2.151458835184439,0.0194191783161754,,,,gradient,500000.0,500000.0,499999.9253827501,100000.0,99999.9999999998,1960.784021108824,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0005646051117143,2.283463960464771,2.2834639604638607,0.0206300419641332,,,,gradient,500000.0,500000.0,499999.5538014266,100000.0,99999.99999999993,1960.7825639271632,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.000596909231955,2.4156396692418314,2.415639669240921,0.0218470402375679,,,,gradient,500000.0,500000.0,499997.94330905547,100000.0,99999.99999999936,1960.7762482708056,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0006292143951636,2.547986181953243,2.547986181953243,0.0230704751756918,,,,gradient,500000.0,500000.0,499992.3481754373,100000.0,100000.0,1960.7543065703424,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0006615206013727,2.6805037193187164,2.6805037193187164,0.0243001217501076,,,,gradient,500000.0,500000.0,499976.1329484062,100000.0,99999.99999999948,1960.6907174447304,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0006938278506168,2.8131925023468174,2.8131925023468174,0.0255361794909647,,,,gradient,500000.0,500000.0,499935.8095015514,100000.0,99999.99999999948,1960.5325862805937,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.000726136142929,2.9460527523271773,2.9460527523271773,0.0267787681701282,,,,gradient,500000.0,500000.0,499847.7996645251,100000.0,99999.99999999962,1960.1874496648045,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0007584454783431,3.07908469083904,3.07908469083904,0.0280271268509565,,,,gradient,500000.0,500000.0,499675.627326032,100000.0,99999.99999999956,1959.512264023655,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0007907558568931,3.212288539746999,3.212288539746999,0.0292799182960022,,,,gradient,500000.0,500000.0,499368.6877782103,100000.0,99999.99999999945,1958.3085795223935,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0008230672786125,3.34566452120153,3.34566452120153,0.0305351618858811,,,,gradient,500000.0,500000.0,498863.16057916253,100000.0,99999.99999999836,1956.3261199182843,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.000855379743535,3.4792128576401016,3.479212857641012,0.0317898328136259,,,,gradient,500000.0,500000.0,498083.58499704394,100000.0,99999.9999999883,1953.2689607727216,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.000887693251694,3.612933771790416,3.612933771790416,0.0330411575415496,,,,gradient,500000.0,500000.0,496951.0395642206,100000.0,99999.99999991777,1948.8276061341985,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0009200078031233,3.7468274866633737,3.7468274866633737,0.0342856379171048,,,,gradient,500000.0,500000.0,495387.22097217134,100000.0,99999.99999949826,1942.6949842045935,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.000952323397857,3.880894225562681,3.880894225562681,0.0355194811872352,,,,gradient,500000.0,500000.0,493320.2484131791,100000.0,99999.99999738456,1934.5892094634476,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0009846400359284,4.015134212076887,4.015134212076887,0.0367388926266912,,,,gradient,500000.0,500000.0,490689.9141801847,100000.0,99999.999988141,1924.2741732556265,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.001016957717371,4.149547670086262,4.1495476700853295,0.0379402190912392,,,,gradient,500000.0,500000.0,487450.58359396824,100000.0,99999.9999524564,1911.5709160547776,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0010492764422192,4.284134823757602,4.284134823757602,0.0391199759234135,,,,gradient,500000.0,500000.0,483570.1129763785,100000.0,99999.99982811822,1896.3533842210925,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0010815962105062,4.418895897551067,4.418895897551067,0.040275734499864,,,,gradient,500000.0,500000.0,479043.3701720134,100000.0,99999.9994393001,1878.6014516549549,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0011139170222656,4.553831116213192,4.553831116213192,0.0414053045045612,,,,gradient,500000.0,500000.0,473878.274373544,100000.0,99999.99833201394,1858.346174013898,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0011462388775312,4.688940704782785,4.688940704782785,0.0425071108981129,,,,gradient,500000.0,500000.0,468098.1294364199,100000.0,99999.99543319969,1835.6789389663527,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.001178561776337,4.824224888589401,4.824224888590334,0.0435802056499255,,,,gradient,500000.0,500000.0,461739.1673233482,100000.0,99999.98839933104,1810.7418326405816,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.001210885718716,4.959683893253852,4.959683893254785,0.0446241631343519,,,,gradient,500000.0,500000.0,454844.30440109706,100000.0,99999.97238951371,1783.703154514106,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0012432107047022,5.095317944687516,5.095317944687516,0.0456392715828721,,,,gradient,500000.0,500000.0,447466.4054953442,100000.0,99999.93806400604,1754.7702176288008,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0012755367343298,5.231127269095603,5.231127269095603,0.0466264805734691,,,,gradient,500000.0,500000.0,439668.4966545099,100000.0,99999.86880211713,1724.1901829588624,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0013078638076318,5.367112092972803,5.367112092972803,0.0475871091974114,,,,gradient,500000.0,500000.0,431511.562193187,100000.0,99999.73619954252,1692.2022046791649,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0013401919246423,5.503272643109303,5.503272643109303,0.0485229381965194,,,,gradient,500000.0,500000.0,423056.8432220418,100000.0,99999.49419562184,1659.046444008007,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0013725210853948,5.6396091465864995,5.6396091465864995,0.0494361664272706,,,,gradient,500000.0,500000.0,414364.2040408277,100000.0,99999.07141558218,1624.9576629052067,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0014048512899232,5.776121830781067,5.776121830781067,0.0503294790034129,,,,gradient,500000.0,500000.0,405485.9064318555,100000.0,99998.3574127566,1590.1408095366885,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.001437182538261,5.912810923361667,5.912810923361667,0.0512058500769121,,,,gradient,500000.0,500000.0,396479.6111981699,100000.0,99997.19794213148,1554.822004698705,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.001469514830442,6.049676652291125,6.049676652291125,0.0520684643314456,,,,gradient,500000.0,500000.0,387396.6675801052,100000.0,99995.38072447124,1519.202617961197,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0015018481665,6.1867192458287645,6.1867192458287645,0.0529207472868649,,,,gradient,500000.0,500000.0,378282.1230354968,100000.0,99992.62063334076,1483.459306021556,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0015341825464683,6.323938932526962,6.323938932526962,0.0537662820915078,,,,gradient,500000.0,500000.0,369176.33824128815,100000.0,99988.5477245808,1447.7503460442672,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.001566517970381,6.461335941234392,6.461335941234392,0.0546087740961445,,,,gradient,500000.0,500000.0,360114.75759732985,100000.0,99982.6930362235,1412.2147356758032,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0015988544382717,6.598910501095423,6.598910501095423,0.0554526350621914,,,,gradient,500000.0,500000.0,351124.9944708965,100000.0,99974.43276044288,1376.9607626309669,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.001631191950174,6.736662841550567,6.736662841549634,0.0563009372341633,,,,gradient,500000.0,500000.0,342238.5157542443,100000.0,99963.09765472027,1342.1118264872323,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.001663530506122,6.874593192335898,6.874593192335898,0.0571571122765674,,,,gradient,500000.0,500000.0,333478.1093146704,100000.0,99947.87016379336,1307.75729143008,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0016958701061487,7.012701783485231,7.012701783485231,0.0580243294106668,,,,gradient,500000.0,500000.0,324862.8466514927,100000.0,99927.81187783505,1273.9719476529126,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0017282107502885,7.1509888453306525,7.1509888453306525,0.0589054138762695,,,,gradient,500000.0,500000.0,316408.41839511896,100000.0,99901.8670881058,1240.817327039682,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0017605524385749,7.28945460849999,7.28945460849999,0.0598033396190613,,,,gradient,500000.0,500000.0,308126.7141399765,100000.0,99868.80299774092,1208.3400554508885,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0017928951710413,7.428099303919056,7.428099303919056,0.0607206589416684,,,,gradient,500000.0,500000.0,300027.525182271,100000.0,99827.25451210076,1176.578530126553,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0018252389477216,7.566923162813066,7.566923162813066,0.0616578801388734,,,,gradient,500000.0,500000.0,292119.86981892807,100000.0,99775.96059929332,1145.5681169369727,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.00185758376865,7.705926416707887,7.7059264167088415,0.062615866285334,,,,gradient,500000.0,500000.0,284409.1184463156,100000.0,99713.49853355344,1115.3298762600612,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0018899296338593,7.845109297423858,7.845109297423858,0.0635949292403887,,,,gradient,500000.0,500000.0,276898.81362202944,100000.0,99638.40206115034,1085.8777004785468,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0019222765433835,7.984472037084656,7.984472037083701,0.0645948420943036,,,,gradient,500000.0,500000.0,269590.9210342836,100000.0,99549.18373403233,1057.2192981736612,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0019546244972573,8.12401486811396,8.12401486811396,0.0656164549092201,,,,gradient,500000.0,500000.0,262485.7900049258,100000.0,99444.02743128134,1029.3560392350032,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0019869734955131,8.263738023232857,8.263738023232857,0.066657902917259,,,,gradient,500000.0,500000.0,255583.35539314803,100000.0,99321.54237283804,1002.2876682084236,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0020193235381851,8.403641735466106,8.40364173546515,0.0677167883319501,,,,gradient,500000.0,500000.0,248882.2730657069,100000.0,99180.45264165405,976.0089139831642,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0020516746253074,8.543726238137639,8.543726238137639,0.0687911021574374,,,,gradient,500000.0,500000.0,242380.1982017604,100000.0,99019.40972764154,950.510581183374,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.002084026756913,8.683991764873845,8.683991764873845,0.069878547493692,,,,gradient,500000.0,500000.0,236074.1276420558,100000.0,98837.15490515024,925.7808927139444,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0021163799330364,8.824438549603997,8.824438549603997,0.0709766079103479,,,,gradient,500000.0,500000.0,229960.5235282063,100000.0,98632.53619906888,901.805974620417,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0021487341537108,8.965066826557688,8.965066826557688,0.0720853493279968,,,,gradient,500000.0,500000.0,224036.03497297803,100000.0,98403.63753877109,878.5726861685413,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.00218108941897,9.105876830268244,9.105876830268244,0.0731993708598633,,,,gradient,500000.0,500000.0,218295.9723116024,100000.0,98150.30427265416,856.0626365160879,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.002213445728848,9.246868795571949,9.246868795572926,0.0743158058740503,,,,gradient,500000.0,500000.0,212735.73941845493,100000.0,97871.8002957184,834.2578016409998,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.002245803083378,9.388042957607666,9.388042957608643,0.0754318672806024,,,,gradient,500000.0,500000.0,207350.56783996604,100000.0,97567.52294827136,813.139481725357,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.002278161482594,9.529399551820015,9.529399551820015,0.0765448415463095,,,,gradient,500000.0,500000.0,202135.56553401664,100000.0,97237.02191581206,792.6884922902614,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.00231052092653,9.670938813956887,9.670938813956887,0.0776529527699199,,,,gradient,500000.0,500000.0,197086.0926280628,100000.0,96879.63936264862,772.886637757109,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.002342881415219,9.812660980069875,9.812660980068898,0.0787548903541245,,,,gradient,500000.0,500000.0,192197.6889257569,100000.0,96494.64989093818,753.716427159831,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0023752429486958,9.954566286516542,9.954566286516542,0.0798463328291259,,,,gradient,500000.0,500000.0,187464.5891386681,100000.0,96082.90157777684,735.1552515241884,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0024076055269937,10.09665496996086,10.096654969961838,0.0809251626196467,,,,gradient,500000.0,500000.0,182881.8079672823,100000.0,95644.54818108073,717.183560656009,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0024399691501458,10.238927267370702,10.238927267370702,0.0819894611392209,,,,gradient,500000.0,500000.0,178444.41732009596,100000.0,95179.87836091626,699.7820287062586,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0024723338181865,10.381383416021103,10.381383416021103,0.0830375142496648,,,,gradient,500000.0,500000.0,174147.5654864067,100000.0,94689.30704758195,682.9316293584577,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0025046995311493,10.52402365349372,10.52402365349372,0.0840694090281282,,,,gradient,500000.0,500000.0,169987.3411798407,100000.0,94172.45550764773,666.6170242346694,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.002537066289068,10.666848217677206,10.666848217677206,0.0850832231128603,,,,gradient,500000.0,500000.0,165958.82773570466,100000.0,93630.23539376144,650.818932296881,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0025694340919764,10.809857346767672,10.809857346767672,0.0860767806881964,,,,gradient,500000.0,500000.0,162056.92185094138,100000.0,93063.9801736989,635.517340591927,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0026018029399082,10.953051279268957,10.953051279268957,0.0870491601716952,,,,gradient,500000.0,500000.0,158277.19009347048,100000.0,92474.52149069436,620.6948631116489,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0026341728328971,11.096430253993184,11.096430253993184,0.0879996187718836,,,,gradient,500000.0,500000.0,154615.32578053456,100000.0,91862.7647195063,606.3346109040571,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0026665437709767,11.239994510060036,11.239994510060036,0.0889275805160242,,,,gradient,500000.0,500000.0,151067.15219076278,100000.0,91229.67811890168,592.4202046696579,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.002698915754181,11.383744286900166,11.383744286900166,0.0898348182261995,,,,gradient,500000.0,500000.0,147630.0009048469,100000.0,90574.8074625176,578.9411800190074,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0027312887825437,11.527679824252646,11.527679824252646,0.0907189830315619,,,,gradient,500000.0,500000.0,144298.70493377655,100000.0,89900.5598710148,565.8772742501042,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0027636628560983,11.671801362166368,11.67180136216539,0.0915797239904392,,,,gradient,500000.0,500000.0,141069.35176831498,100000.0,89208.17580249967,553.2131441894705,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.002796037974879,11.81610914099942,11.81610914099942,0.0924170089653466,,,,gradient,500000.0,500000.0,137938.28634345293,100000.0,88498.78408196985,540.934456248835,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0028284141389192,11.960603401422444,11.960603401422444,0.0932309082232909,,,,gradient,500000.0,500000.0,134901.98364350302,100000.0,87773.52788325159,529.0273868372667,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0028607913482526,12.10528438441516,12.10528438441516,0.0940220930047657,,,,gradient,500000.0,500000.0,131957.3923801928,100000.0,87033.19491160769,517.4799701184031,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.002893169602913,12.25015233127058,12.25015233127058,0.0947919654126188,,,,gradient,500000.0,500000.0,129102.03675189114,100000.0,86278.11019482676,506.2824970662397,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0029255489029345,12.395207483592618,12.395207483592618,0.095539108847635,,,,gradient,500000.0,500000.0,126331.59783567698,100000.0,85510.64694960666,495.418030728145,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0029579292483504,12.540450083296362,12.540450083296362,0.0962638951807212,,,,gradient,500000.0,500000.0,123643.04060579363,100000.0,84731.941438021,484.874669042328,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0029903106391944,12.685880372610514,12.685880372610514,0.096966744727355,,,,gradient,500000.0,500000.0,121033.44561616224,100000.0,83943.11138336115,474.6409632006363,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0030226930755008,12.831498594078772,12.831498594078772,0.0976481177802133,,,,gradient,500000.0,500000.0,118500.00535149926,100000.0,83145.25156879889,464.7059033392128,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.003055076557303,12.977304990554272,12.977304990554272,0.098309641587163,,,,gradient,500000.0,500000.0,116040.80690742808,100000.0,82338.65718472101,455.06198787226697,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0030874610846343,13.12329980520599,13.12329980520499,0.0989516256755379,,,,gradient,500000.0,500000.0,113653.09854159006,100000.0,81524.54454450552,445.6984256532943,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0031198466575295,13.269483281518069,13.269483281518069,0.0995736599608048,,,,gradient,500000.0,500000.0,111333.72108533756,100000.0,80704.58165109629,436.60282778563754,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0031522332760217,13.41585566328838,13.41585566328838,0.100176301577529,,,,gradient,500000.0,500000.0,109080.2765103138,100000.0,79879.74195686333,427.7657902365248,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0031846209401447,13.56241719462976,13.56241719462976,0.1007601162316533,,,,gradient,500000.0,500000.0,106890.46047311496,100000.0,79050.96172627345,419.1782763651567,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0032170096499322,13.709168119969515,13.709168119969515,0.1013256739361299,,,,gradient,500000.0,500000.0,104762.05870102088,100000.0,78219.13877473821,410.8316027491015,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.003249399405418,13.856108684052847,13.856108684051849,0.1018752888605534,,,,gradient,500000.0,500000.0,102694.10886758628,100000.0,77384.10215558263,402.7219955591619,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0032817902066362,14.003239131940193,14.003239131940193,0.102408064368242,,,,gradient,500000.0,500000.0,100683.5530506739,100000.0,76547.60430091522,394.8374629438192,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0033141820536202,14.150559709008624,14.150559709008624,0.1029242863790172,,,,gradient,500000.0,500000.0,98728.2355974786,100000.0,75710.59551372712,387.16955136266114,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0033465749464037,14.298070660951367,14.298070660951367,0.1034245145011544,,,,gradient,500000.0,500000.0,96826.26823384048,100000.0,74873.8142619581,379.7108558189823,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0033789688850208,14.445772233782115,14.445772233782115,0.1039092983952517,,,,gradient,500000.0,500000.0,94975.83624133076,100000.0,74037.95877886939,372.4542597699245,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.003411363869505,14.593664673829457,14.593664673829457,0.104379537080591,,,,gradient,500000.0,500000.0,93175.42224378542,100000.0,73203.51176932477,365.3938127207271,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0034437598998902,14.741748227741304,14.741748227741304,0.1048370684478029,,,,gradient,500000.0,500000.0,91424.14687501396,100000.0,72370.50206914515,358.52606617652526,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.00347615697621,14.890023142484242,14.890023142484242,0.1052807456928678,,,,gradient,500000.0,500000.0,89719.33573386865,100000.0,71540.35301786374,351.840532289681,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0035085550984983,15.038489665344112,15.038489665344112,0.1057110687377118,,,,gradient,500000.0,500000.0,88059.43964197359,100000.0,70713.60728440787,345.3311358508768,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.003540954266789,15.18714804392718,15.18714804392718,0.1061285218156169,,,,gradient,500000.0,500000.0,86442.96901216824,100000.0,69890.77108808844,338.99203534183624,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0035733544811158,15.33599852615879,15.33599852615879,0.1065335730469154,,,,gradient,500000.0,500000.0,84868.49135582689,100000.0,69072.31536521012,332.81761316010545,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0036057557415123,15.485041360283525,15.485041360283525,0.1069277043181756,,,,gradient,500000.0,500000.0,83335.21130936919,100000.0,68258.30825666609,326.80475023282037,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0036381580480125,15.634276794867862,15.634276794868883,0.1073113868800517,,,,gradient,500000.0,500000.0,81841.78494854519,100000.0,67449.20097192598,320.9481762688047,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0036705614006496,15.78370507880047,15.78370507880047,0.1076840018719508,,,,gradient,500000.0,500000.0,80386.33686432306,100000.0,66645.75672428492,315.24053672283554,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0037029657994585,15.933326461291664,15.933326461292683,0.1080459538961108,,,,gradient,500000.0,500000.0,78967.64087149837,100000.0,65848.31575142613,309.6770230254838,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0037353712444717,16.083141191870666,16.083141191870666,0.1083976310181248,,,,gradient,500000.0,500000.0,77584.51695316094,100000.0,65057.18937614257,304.2530076594547,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0037677777357237,16.233149520392274,16.233149520392274,0.1087394050069111,,,,gradient,500000.0,500000.0,76235.82933986747,100000.0,64272.661355436394,298.96403662693126,1.0,500.0,0.0,0.002,1.0
