explore_to_exploit_demand_ratio,explore_fraction,escape_fraction,exploit_fraction,simplex_x,simplex_y,explore_contribution,escape_contribution,exploit_contribution,explore_demand,escape_demand,exploit_demand
2.456456052231582,0.503844316430638,0.3231652517445778,0.1729904318247842,0.4096604676569699,0.1498141085719032,0.1833410964529968,0.116978305194691,0.0746364244076092,1.56730853766308,1.0,0.6380364656795912
2.582217570726484,0.5122414427080213,0.3204505997004683,0.1673079575915104,0.4041045784962235,0.1448929415295375,0.186396679871415,0.1159956642900797,0.0721847306689087,1.6069279917676722,1.0,0.6223054207301274
2.7144176165949068,0.5205966138615158,0.3176477614074042,0.1617556247310801,0.3985255737729442,0.1400844802221377,0.1894369964739443,0.114981102014317,0.0697891862017839,1.6475489724420658,1.0,0.6069622310029172
2.8533858187665566,0.5289055632388474,0.3147608276112495,0.156333609149903,0.3929276321862011,0.1353888769891234,0.1924604936923002,0.1139360991222661,0.0674498669007529,1.6891967969323636,1.0,0.5919973337719042
2.9994686819604275,0.5371641704948731,0.3117939355168569,0.1510418939882699,0.3873148825109919,0.1308061172295578,0.1954656721970832,0.1128621531858636,0.0651667654917231,1.7318974224706345,1.0,0.5774014020838787
3.1530304506631746,0.5453684672774219,0.3087512567010186,0.1458802760215595,0.3816913947117984,0.1263360249457564,0.1984510879667684,0.1117607742188889,0.0629397942937811,1.7756774624529013,1.0,0.5631653389454023
3.3144540173399877,0.553514642174104,0.3056369853201736,0.1408483725057225,0.3760611715730348,0.1219782686716493,0.201415354087772,0.1106334804084284,0.0607687881726649,1.8205642030260805,1.0,0.5492802716530588
3.4841418771425423,0.5615990449259964,0.3024553266615535,0.1359456284124501,0.3704281408677785,0.1177323677386213,0.2043571422877459,0.1094817939706564,0.0586535076623647,1.866585620094225,1.0,0.5357375462634927
3.662517131494464,0.5696181899187372,0.2992104860817458,0.1311713239995169,0.3647961480815042,0.113597698831621,0.2072751842059325,0.1083072371468526,0.0565936422313348,1.913770396754653,1.0,0.5225287221997931
3.850024543056701,0.5775687589658383,0.295906658371831,0.1265245826623307,0.3591689497029964,0.1095735027888025,0.2101682724059686,0.1071113283538289,0.054588813670031,1.9621479411748497,1.0,0.5096455669908576
4.047131644703236,0.5854476034029309,0.2925480175833703,0.1220043790136989,0.3535502070902197,0.1056588915988082,0.2130352611379493,0.1058955785011732,0.0526385795769118,2.0117484049212604,1.0,0.4970800511404605
4.254329905272266,0.5932517455151773,0.2891387073446297,0.1176095471401929,0.3479434809147262,0.1018528555509905,0.2158750668578403,0.1046614874859486,0.0507424369206329,2.0626027017514224,1.0,0.4848243431228262
4.472135954999582,0.6009783793231918,0.2856828316915942,0.1133387889852141,0.3423522261842012,0.0981542704953593,0.2186866685134624,0.103410540873733,0.0488998256569064,2.114742526881129,1.0,0.4728708045015877
4.701092873689603,0.6086248707555263,0.2821844464335741,0.1091906828108995,0.3367797878390239,0.0945619051708078,0.2214691076072567,0.1021442067731697,0.0471101323793756,2.1682003767386453,1.0,0.4612119851690903
4.941771544836059,0.6161887572380847,0.278647551068607,0.1051636916933082,0.3312293969152612,0.0910744285621594,0.2242214880468784,0.100863932909531,0.0453726939848484,2.223009569218284,1.0,0.4498406187030709
5.194772079068657,0.6236677467327245,0.2750760812594218,0.1012561720078537,0.3257041672633486,0.0876904172487681,0.2269429757953592,0.0995711439011919,0.0436868013343227,2.2792042644459616,1.0,0.438749617837822
5.460725310474974,0.6310597162588296,0.2714739018765127,0.0974663818646577,0.3202070928088416,0.0844083627097485,0.2296327983331308,0.0982672387413853,0.0420517028924052,2.336819486069682,1.0,0.4279320700470146
5.740294369528563,0.6383627099327716,0.26784480061088,0.0937924894563485,0.3147410453390543,0.0812266785533819,0.2322902439446149,0.0969535884861619,0.0404666083289544,2.395891143088217,1.0,0.4173812332354283
6.034176336545168,0.6455749365609578,0.264192482155264,0.0902325812837782,0.3093087727971532,0.0781437076407962,0.2349146608423715,0.0956315341481326,0.0389306920680529,2.456456052231582,1.0,0.4070905315369042
6.343103979789805,0.6526947668226091,0.2605205629492416,0.0867846702281494,0.3039128980633163,0.0751577290766324,0.237505456141955,0.0943023847943158,0.0374430967707115,2.51855196090726,1.0,0.3970535512159015
6.667847582568585,0.659720730078538,0.256832566480382,0.0834467034410801,0.298555918200922,0.0722669650420417,0.240062094700679,0.092967415845265,0.0360029367390252,2.582217570726484,1.0,0.3872640366701009
7.009216863860873,0.6666515108420302,0.2531319191307858,0.0802165700271839,0.2932402041443778,0.0694695874479947,0.2425840978334243,0.0916278675716123,0.0346093012308085,2.6474925616252207,1.0,0.3777158865315672
7.368062997280774,0.6734859449475092,0.249421946555747,0.0770921084967437,0.2879680008041189,0.0667637243894862,0.2450710419184764,0.0902849437832285,0.033261257675039,2.7144176165949068,1.0,0.3684031498640386
7.745280733402027,0.6802230154519909,0.2457058705790002,0.0740711139690088,0.2827414275635047,0.064147466383774,0.247522556906128,0.0889398107053748,0.0319578547797074,2.7830344470383452,1.0,0.3593200224539735
8.141810630738094,0.6868618483034572,0.2419868065870268,0.0711513451095161,0.2775624791417848,0.0616188723782746,0.2499383247424683,0.0875935960355021,0.0306981255249129,2.853385818766557,1.0,0.3504608431930434
8.5586414009403,0.6934017078092122,0.2382677614031924,0.0683305307875954,0.2724330267969901,0.0591759755161323,0.2523180777203879,0.0862473881737383,0.0294810900352323,2.925515578652812,1.0,0.3418200905498154
8.996812374061422,0.6998419919360559,0.23455163162107,0.0656063764428739,0.2673548198425071,0.0568167886497738,0.2546615967693855,0.0849022356195901,0.0283057583265375,2.999468681960427,1.0,0.333392379128429
