architecture,phi_b,chi_C,exploration_range_score,gradient_guidance_score,escape_score,exploit_score,passive_score
polarized,0.5617431120689951,0.0401349061045159,0.0064314822599919,0.6268305300109923,2.1484351878542015e-08,0.476099611610893,1.9869447252814663e-08
polarized,0.5982489096889749,0.0401349061045159,0.006679409312227,0.6055813127308391,3.7676523545502985e-09,0.4035562019329339,2.5670307726554263e-09
polarized,0.6371270964513206,0.0401349061045159,0.0069970721600395,0.5749048091083996,4.6442187315077127e-10,0.3213736163592244,2.19878457711807e-10
polarized,0.6785318459561102,0.0401349061045159,0.0073775928380094,0.5381482643650236,3.5475197144976175e-11,0.2317431266253355,1.064776808475787e-11
polarized,0.7226273510277293,0.0401349061045159,0.0076245717444817,0.4932581578421142,1.3667278686810049e-12,0.141158382270688,2.2282487874305446e-13
polarized,0.769588474830598,0.0401349061045159,0.0075461887927506,0.4357619835877455,1.838856636090287e-14,0.0624239715876148,1.211806371678941e-15
polarized,0.8196014442987214,0.0401349061045159,0.0069757957848222,0.3672797365456557,4.052354145038895e-17,0.0132810186844611,5.38920454242959e-19
polarized,0.8728645886288959,0.0401349061045159,0.0056237372272553,0.2800230018023704,1.9092555698502287e-21,0.0002631651740052,4.954614925275741e-25
polarized,0.92,0.0401349061045159,0.0035685738364708,0.1730861907339062,3.080677420068772e-29,6.465019262866839e-11,1.9913339466076072e-39
polarized,0.9295891257661136,0.0401349061045159,0.0030123495661291,0.1424179719241626,2.05355632024416e-32,5.555340687603186e-16,0.0
polarized,0.9327282867797028,0.0401349061045159,0.0028173220782572,0.1309060032519317,8.549483376444944e-34,0.0,0.0
polarized,0.9434314575050762,0.0401349061045159,0.0019747405801149,0.0804633805942263,8.92070634004182e-42,0.0,0.0
polarized,0.9524317153998912,0.0401349061045159,0.0,0.0,0.0,0.0,1.0
polarized,0.96,0.0401349061045159,0.0,0.0,0.0,0.0,1.0
polarized,0.9663641433898514,0.0401349061045159,0.0,0.0,0.0,0.0,1.0
polarized,0.971715728752538,0.0401349061045159,0.0,0.0,0.0,0.0,1.0
polarized,0.9762158576999456,0.0401349061045159,0.0,0.0,0.0,0.0,1.0
polarized,0.98,0.0401349061045159,0.0,0.0,0.0,0.0,1.0
polarized,0.9831820716949256,0.0401349061045159,0.0,0.0,0.0,0.0,1.0
polarized,0.9858578643762692,0.0401349061045159,0.0,0.0,0.0,0.0,1.0
polarized,0.9881079288499728,0.0401349061045159,0.0,0.0,0.0,0.0,1.0
polarized,0.99,0.0401349061045159,0.0,0.0,0.0,0.0,1.0
polarized,0.0025,0.0438229240859863,0.0030643583989236,0.072742396766777,0.9061448098164618,7.282417579458811e-05,0.2143635502259055
polarized,0.0026624666009945,0.0438229240859863,0.0033495526386894,0.0813998381274286,0.9028628523210094,9.71501321377044e-05,0.2353537791277812
polarized,0.0028354913605645,0.0438229240859863,0.0036348402125195,0.0907236517446165,0.8993557676192576,0.0001294220188567,0.2579531677340703
polarized,0.0030197604179647,0.0438229240859863,0.0039196730817042,0.1006165296672104,0.8956075211291018,0.0001720491850784,0.2820225226917111
polarized,0.0032160045023345,0.0438229240859863,0.0042085571289804,0.1109587882708422,0.8916004703813761,0.000228080360182,0.3073633870765195
polarized,0.0034250018304455,0.0438229240859863,0.0045186137086831,0.1216059793191468,0.887315958695371,0.0003013429666633,0.3337212468048447
polarized,0.0036475811927626,0.0438229240859863,0.0048199837590303,0.1320850391755709,0.8827334821521026,0.0003966065932588,0.3607928792200647
polarized,0.0038846252400585,0.0438229240859863,0.0051727693682737,0.1427046135239758,0.877831105503432,0.0005197754688308,0.3882373250100782
polarized,0.0041370739836145,0.0438229240859863,0.0055194256829732,0.1532535150135864,0.8725850466536731,0.0006781159540223,0.4156895753764608
polarized,0.0044059285228868,0.0438229240859863,0.0059039422030097,0.1634985206551175,0.8669694369933381,0.0008805258105175,0.4427757277262785
polarized,0.0046922550154221,0.0438229240859863,0.0062934326897511,0.1733754150725462,0.8609563215170244,0.0011378557230619,0.4691280586571859
polarized,0.0049971889047642,0.0438229240859863,0.0067130020692933,0.1824345630308463,0.8545153017410727,0.001463291050457,0.4943989299430787
polarized,0.0053219394231181,0.0438229240859863,0.0071665577807519,0.1905232295895753,0.8476135346522459,0.0018728100630652,0.5182722240138645
polarized,0.0056677943866273,0.0438229240859863,0.0076321702698702,0.1975988037407087,0.8402150785348973,0.0023857271029539,0.5404718525822221
polarized,0.0060361253022798,0.0438229240859863,0.0081151484081735,0.207742903540096,0.8322810112079404,0.003025340166986,0.56076677853968
polarized,0.0064283928066953,0.0438229240859863,0.0086326364781448,0.2201773092338973,0.8237690722031753,0.0038196932477546,0.5789731352942088
polarized,0.0068461524583599,0.0438229240859863,0.0091732466594353,0.231661223062795,0.8146333653628559,0.004802472213778,0.594953262504554
polarized,0.00729106090628,0.0438229240859863,0.009734158045242,0.2438070757889977,0.804824001096923,0.0060140405358403,0.6086127182146215
polarized,0.0077648824595151,0.0438229240859863,0.0103261546621508,0.2554114150826369,0.7942872746122157,0.00750263196923,0.6198959738272141
polarized,0.0082694960836429,0.0438229240859863,0.0109468516120715,0.2675045320469651,0.7829653092962648,0.0093256930537439,0.6287817508843826
polarized,0.0088069028519018,0.0438229240859863,0.0115864953099944,0.2807938850548761,0.7707962345590135,0.011551373225885,0.6352794786606022
polarized,0.0093792338805569,0.0438229240859863,0.0122493971696931,0.2942495178139625,0.7577144251052691,0.0142601317026154,0.6394320997202011
polarized,0.0099887587799597,0.0438229240859863,0.012949021425538,0.3074373062854144,0.7436512755654475,0.0175464171926863,0.6413429500257779
polarized,0.0106378946548135,0.0438229240859863,0.0136656847737584,0.3194125316466909,0.7285354245326897,0.0215191271178813,0.6412637183941408
polarized,0.0113292156893358,0.0438229240859863,0.0144193153686997,0.3323093073883504,0.7122964298154393,0.026308020739391,0.6378818233616836
polarized,0.012065463355328,0.0438229240859863,0.0151875207654912,0.3463598118700128,0.6948650580349167,0.0320596711490961,0.6320929523288343
polarized,0.0128495572836338,0.0438229240859863,0.0159912219704838,0.3598322203719386,0.6761773124496494,0.0389396748428894,0.6239907161298297
polarized,0.0136846068420965,0.0438229240859863,0.0168080954968261,0.3727688318005706,0.6561781897725996,0.0471320719059892,0.6136101113993886
polarized,0.0145739234659294,0.0438229240859863,0.0176505774436922,0.3857351565113277,0.634826397677101,0.0568371046084716,0.602247828906996
polarized,0.0155210337893951,0.0438229240859863,0.0185048902294507,0.3985501687430302,0.6121018333514459,0.0682666445759328,0.5911743603470786
polarized,0.0165296936308689,0.0438229240859863,0.0193664085239868,0.4116820058758817,0.5880073454074061,0.0816364189758561,0.5784155975162084
polarized,0.0176039028867443,0.0438229240859863,0.0202352519648413,0.4250154153410403,0.5625780295105814,0.0971540518183509,0.5652383467338473
polarized,0.0187479213932434,0.0438229240859863,0.0210946507564076,0.4375835113987404,0.5358863640346163,0.1150017901158561,0.5519827727331257
polarized,0.0199662858190327,0.0438229240859863,0.0218959339509922,0.4496046601264279,0.5080458308194555,0.1353472058818504,0.537961593223539
polarized,0.0212638276556343,0.0438229240859863,0.0226065529133261,0.4610701514143252,0.4792137298065288,0.1591408876533414,0.5235690952972393
polarized,0.0226456923769722,0.0438229240859863,0.0232217330397175,0.4727238031987676,0.449590024263186,0.1865881590112725,0.5081011589374447
polarized,0.0241173598440342,0.0438229240859863,0.0237390931867851,0.4922813201955088,0.4194140918174817,0.2170474176413925,0.4923088619221579
polarized,0.0256846660355632,0.0438229240859863,0.0241560521766302,0.516211778401316,0.3889576622858802,0.2493384889001788,0.4761419882896757
polarized,0.0273538261909545,0.0438229240859863,0.0244742826890211,0.5390664908684685,0.3585152244620364,0.2817300857781092,0.4595236147187432
polarized,0.0291314594571305,0.0438229240859863,0.0247009928573234,0.5607738259187639,0.3283919308846327,0.3120403997077764,0.4420702856475744
polarized,0.0310246151371348,0.0438229240859863,0.0248477064626113,0.5813121452425155,0.2988906340935959,0.3379081714815758,0.4243040968285414
polarized,0.0330408006445325,0.0438229240859863,0.0249191103074397,0.5993620806226614,0.2702985591927382,0.3572965613814369,0.4062808370269776
polarized,0.0351880112744749,0.0438229240859863,0.0249191179950209,0.6137732164301145,0.2428759461070042,0.369298763918832,0.3878158556874572
polarized,0.0374747619094836,0.0438229240859863,0.0248746437289906,0.6250720444248298,0.2168460277658423,0.3769908384909525,0.3689297766172986
polarized,0.0399101207856892,0.0438229240859863,0.0247818897226323,0.6339157357606604,0.1923882048798072,0.3813345787864893,0.3499540977965166
polarized,0.0425037454534223,0.0438229240859863,0.0245570305793901,0.6411199572386183,0.1696342450734208,0.3922162004782896,0.3306601766486248
polarized,0.0452659210747644,0.0438229240859863,0.0243112185591155,0.6464132492127893,0.1486676926729792,0.4071428079143513,0.3112447108997525
polarized,0.0482076012099262,0.0438229240859863,0.0240327649528978,0.6491847830906777,0.1295270387915765,0.4186921057025003,0.2918763868082414
polarized,0.0513404512541972,0.0438229240859863,0.0237328554860261,0.6499058672043785,0.1122039847106361,0.4263593653977494,0.2725072389743468
polarized,0.0546768946977156,0.0438229240859863,0.0234920783318771,0.6491106494732511,0.096657396740903,0.434589269544974,0.2533657938126871
polarized,0.0582301623915055,0.0438229240859863,0.023344456946065,0.6473791154689793,0.0828292168958938,0.4460073924215759,0.2344668070418381
polarized,0.062014345015149,0.0438229240859863,0.0232132496965482,0.6446571644503094,0.0706232716316776,0.4551326808050029,0.2159867691083019
polarized,0.0660444489541549,0.0438229240859863,0.0230935499565042,0.640765308719139,0.059911966325756,0.4674553899326003,0.1980456079435357
polarized,0.0703364558086107,0.0438229240859863,0.0228591618844502,0.6361312185391855,0.0505749432860607,0.4762289409202551,0.1822651457981338
polarized,0.0749073857691021,0.0438229240859863,0.0225384423290328,0.6311876374641785,0.0424870320494503,0.4864251776220373,0.1683405854105932
polarized,0.0797753651112196,0.0438229240859863,0.0223970786420825,0.6263664457796174,0.035522608546143,0.4981464244847495,0.1540393410985916
polarized,0.0849596980763072,0.0438229240859863,0.0223224238018982,0.6214234413520577,0.0303604395471476,0.5086848312206949,0.1395994427099215
polarized,0.0904809434234996,0.0438229240859863,0.0222325167981821,0.6161414627188051,0.0261996693706129,0.5192181146863716,0.1252472841893318
polarized,0.0963609959566181,0.0438229240859863,0.0219915096240862,0.6109873118986786,0.022456184723415,0.531861881267337,0.1111931181828522
polarized,0.1026231733492267,0.0438229240859863,0.0217092484834374,0.6064227657523287,0.0191150083090664,0.5441322617860769,0.0976273047360505
polarized,0.1092923086121561,0.0438229240859863,0.021518694657227,0.6029026863039045,0.0158072322526865,0.5572886367030784,0.084717032631875
polarized,0.1163948485701819,0.0438229240859863,0.0212528476344078,0.599851104137993,0.0130670096467128,0.5717855905220919,0.0726036149382472
polarized,0.1239589587383711,0.0438229240859863,0.0207320944410686,0.596732621733656,0.0105267203245712,0.5865890584069978,0.0614005249016616
polarized,0.1320146350139898,0.0438229240859863,0.0202814133242028,0.594053740012468,0.0083485932433267,0.6030405068881723,0.0511919585179269
polarized,0.1405938226268935,0.0438229240859863,0.0197171107320332,0.5923154587336034,0.0064967497598967,0.6201182904512511,0.0420323769849313
polarized,0.1497305428201024,0.0438229240859863,0.0188976199932663,0.5920117125607028,0.0049458667202253,0.6381508002034816,0.0339463351297455
polarized,0.1594610277629228,0.0438229240859863,0.0181005101200327,0.5927960712715368,0.0036867576442158,0.6565675689141313,0.0269298534410069
polarized,0.1698238642316188,0.0438229240859863,0.0170562821407372,0.5939406365720504,0.0027563586248129,0.6749745301323333,0.0209525827332045
polarized,0.1808601466274073,0.0438229240859863,0.0160798268229374,0.5953586021262977,0.002125938864457,0.6926512980023657,0.0159604844230917
polarized,0.1926136399385797,0.0438229240859863,0.0148781767153122,0.5969585248645015,0.0016188705418978,0.7095518263107887,0.0118795807580038
polarized,0.2051309532929834,0.0438229240859863,0.0138478202459769,0.5986451759305481,0.0012145108822457,0.7245378160015855,0.0086204023452111
polarized,0.2184617247890967,0.0438229240859863,0.0126257339677668,0.6009818069150145,0.0008954535919032,0.73792887531093,0.0060829480895473
polarized,0.2326588183386534,0.0438229240859863,0.0114858309108452,0.6043139688274725,0.000646970656641,0.7487366239845414,0.0041618806864851
polarized,0.2477785333014092,0.0438229240859863,0.0104849417273221,0.6082171331532188,0.0004565334927823,0.7568987843757926,0.0027516530340747
polarized,0.2638808277433672,0.0438229240859863,0.0095219322310265,0.6122678719387882,0.0003134183417887,0.7619783628190856,0.0017512149689054
polarized,0.2810295562038046,0.0438229240859863,0.0086435832555822,0.6160451970228968,0.0002083968224984,0.7639428183110537,0.0010679910707992
polarized,0.2992927229139804,0.0438229240859863,0.007943684665368,0.6198858418609451,0.000133509475911,0.7617711555090155,0.0006208497810794
polarized,0.3187427514716758,0.0438229240859863,0.0073959635958926,0.6240818404785213,8.191369956326593e-05,0.7558896184723676,0.0003418966485006
polarized,0.3394567720409776,0.0438229240859863,0.007027014722431,0.6281367436940554,4.779120231276112e-05,0.745271337615012,0.0001770431807935
polarized,0.3615169272162095,0.0438229240859863,0.0067484455652947,0.6315353743497605,2.6302309500748797e-05,0.7295982689115603,8.543492956866256e-05
polarized,0.3850106977629344,0.0438229240859863,0.0065830307012364,0.6337340876869586,1.3518691493820015e-05,0.708823351165596,3.800619419042915e-05
polarized,0.4100312495277678,0.0438229240859863,0.0065049065430976,0.6350438903653093,6.407611804358476e-06,0.682219168737059,1.5382324017503552e-05
polarized,0.436677802892698,0.0438229240859863,0.0064801567533161,0.6360511038795036,2.758629944806486e-06,0.6488872771455645,5.571689381672856e-06
polarized,0.4650560262389961,0.0438229240859863,0.0065161576002555,0.636610279089178,1.058653214115092e-06,0.6092143540363192,1.7687651735701778e-06
polarized,0.4952784549810292,0.0438229240859863,0.0066299544243663,0.6365907063357075,3.538872923580188e-07,0.5626616494490139,4.786778259229302e-07
polarized,0.5274649378316696,0.0438229240859863,0.0067929119402696,0.6358765042784091,9.984397677289097e-08,0.5085416465911385,1.0652464637356409e-07
polarized,0.5617431120689951,0.0438229240859863,0.0070060966473505,0.6273433105306313,2.2778565336085463e-08,0.445087813235216,1.8575233042558185e-08
polarized,0.5982489096889749,0.0438229240859863,0.0072775700085186,0.6060888650117365,3.972122382403132e-09,0.3714119355010646,2.3625606199369387e-09
polarized,0.6371270964513206,0.0438229240859863,0.0076254271130398,0.5753947749911964,4.862047023923903e-10,0.2895366741169174,1.9809562617089943e-10
polarized,0.6785318459561102,0.0438229240859863,0.0080357468160243,0.5386102960388971,3.6817118008009156e-11,0.2025372478138555,9.305845450021892e-12
polarized,0.7226273510277293,0.0438229240859863,0.0082957773022567,0.4936687459709769,1.4035358520175908e-12,0.1178407212719545,1.8601689024126986e-13
polarized,0.769588474830598,0.0438229240859863,0.008209096360952,0.4360943862783146,1.8662048180650905e-14,0.0483360998579175,9.38324164390735e-16
polarized,0.8196014442987214,0.0438229240859863,0.0075622663941245,0.3675234738090951,4.070055581530816e-17,0.0089186691790233,3.619047561534196e-19
polarized,0.8728645886288959,0.0438229240859863,0.0060682405551943,0.2801676475339739,1.909519057250149e-21,0.0001232332513725,2.319982336493624e-25
polarized,0.92,0.0438229240859863,0.0037854788824904,0.1731370816643783,3.080677420068772e-29,7.479687353332829e-12,2.311520508865073e-40
polarized,0.9295891257661136,0.0438229240859863,0.0031671900606791,0.1424483161349782,2.05355632024416e-32,0.0,0.0
polarized,0.9327282867797028,0.0438229240859863,0.0029503916694602,0.1309294372171688,8.549483376444944e-34,0.0,0.0
polarized,0.9434314575050762,0.0438229240859863,0.0019932857398336,0.0804645700155561,8.92070634004182e-42,0.0,0.0
polarized,0.9524317153998912,0.0438229240859863,0.0,0.0,0.0,0.0,1.0
polarized,0.96,0.0438229240859863,0.0,0.0,0.0,0.0,1.0
polarized,0.9663641433898514,0.0438229240859863,0.0,0.0,0.0,0.0,1.0
polarized,0.971715728752538,0.0438229240859863,0.0,0.0,0.0,0.0,1.0
polarized,0.9762158576999456,0.0438229240859863,0.0,0.0,0.0,0.0,1.0
polarized,0.98,0.0438229240859863,0.0,0.0,0.0,0.0,1.0
polarized,0.9831820716949256,0.0438229240859863,0.0,0.0,0.0,0.0,1.0
polarized,0.9858578643762692,0.0438229240859863,0.0,0.0,0.0,0.0,1.0
polarized,0.9881079288499728,0.0438229240859863,0.0,0.0,0.0,0.0,1.0
polarized,0.99,0.0438229240859863,0.0,0.0,0.0,0.0,1.0
polarized,0.0025,0.0478498360117014,0.0029702939523194,0.0662231418754283,0.9171493843183864,6.351964938319e-05,0.1869536536441526
polarized,0.0026624666009945,0.0478498360117014,0.0032726325828244,0.0745641659476516,0.9138898395653388,8.549419034489138e-05,0.2070946104826435
polarized,0.0028354913605645,0.0478498360117014,0.0035810291413189,0.0836245010270502,0.9104104123087003,0.0001148951122066,0.2289778783834525
polarized,0.0030197604179647,0.0478498360117014,0.0038888252437054,0.0933226355681416,0.9066956649061848,0.000154048228046,0.2524949214801801
polarized,0.0032160045023345,0.0478498360117014,0.0041940779532461,0.1035560167373748,0.9027289680136564,0.0002059144921181,0.2774736325186461
polarized,0.0034250018304455,0.0478498360117014,0.0045076022372591,0.1141264405596191,0.898492558707508,0.0002742307677506,0.3036794835313433
polarized,0.0036475811927626,0.0478498360117014,0.0048391393621863,0.1246788973794645,0.8939670064589262,0.0003636748153364,0.3308212668004471
polarized,0.0038846252400585,0.0478498360117014,0.0051663318596638,0.1354484664300629,0.88913168716692,0.0004800584512717,0.3585610791454203
polarized,0.0041370739836145,0.0478498360117014,0.0055466814372774,0.1462303225471136,0.8839639512208718,0.0006305553311003,0.3865277925632339
polarized,0.0044059285228868,0.0478498360117014,0.005918836647698,0.1568012532564734,0.8784396582372723,0.000823969424327,0.414332763566985
polarized,0.0046922550154221,0.0478498360117014,0.0063361371503804,0.1671322823639884,0.8725323437934407,0.0010710538638974,0.4415862610120781
polarized,0.0049971889047642,0.0478498360117014,0.0067625927520147,0.1766726077382877,0.8662133975056481,0.0013848903189116,0.467912951556612
polarized,0.0053219394231181,0.0478498360117014,0.0072160973634388,0.1852869400645864,0.859451883669531,0.0017813411864292,0.4929654374515385
polarized,0.0056677943866273,0.0478498360117014,0.0077048014485859,0.1929436418684874,0.8522138871670395,0.0022795876986717,0.5164347267465782
polarized,0.0060361253022798,0.0478498360117014,0.0082136223548348,0.1998167201744354,0.8444627505207788,0.002902768284171,0.538057212928117
polarized,0.0064283928066953,0.0478498360117014,0.0087412376542013,0.21231067449343,0.8361582998917026,0.0036787327270378,0.5576182302082839
polarized,0.0068461524583599,0.0478498360117014,0.009306864397192,0.224328557344527,0.8272568448061847,0.0046409245187814,0.5749522078865491
polarized,0.00729106090628,0.0478498360117014,0.0098969571369779,0.2356897867271457,0.8177109384129961,0.0058294047858664,0.5899406102039965
polarized,0.0077648824595151,0.0478498360117014,0.0105088871652029,0.2478407282667176,0.8074687837340476,0.0072920265000141,0.6025078235108121
polarized,0.0082694960836429,0.0478498360117014,0.0111545398753845,0.2592925690991028,0.7964741737116298,0.0090857557022388,0.6126163378009775
polarized,0.0088069028519018,0.0478498360117014,0.0118315793063155,0.2723286574890705,0.7846666671759281,0.0112781350095534,0.6202630354897534
polarized,0.0093792338805569,0.0478498360117014,0.0125294604483159,0.2857208701629528,0.771981175937644,0.0139488603375906,0.6254798342796816
polarized,0.0099887587799597,0.0478498360117014,0.0132724474674422,0.2988735911952443,0.7583486770825485,0.0171914120329066,0.6283542467004349
polarized,0.0106378946548135,0.0478498360117014,0.0140347696869571,0.3111714167767888,0.7436962862998373,0.0211133804317611,0.6290892402229286
polarized,0.0113292156893358,0.0478498360117014,0.01483094775263,0.3235357007678021,0.7279500863507063,0.0258430413406333,0.6268206511202848
polarized,0.012065463355328,0.0478498360117014,0.0156580319246588,0.3369653731490684,0.7110354802123676,0.031524998846042,0.621739301529573
polarized,0.0128495572836338,0.0478498360117014,0.0165088751670569,0.3509223807561798,0.6928806616958078,0.0383223143253969,0.614256658235598
polarized,0.0136846068420965,0.0478498360117014,0.0173958636611849,0.3638496200346595,0.6734200202993121,0.0464157864146151,0.6044175899985912
polarized,0.0145739234659294,0.0478498360117014,0.0182945479908632,0.3764903298832322,0.6525989635933556,0.0560014650209051,0.5927259460389175
polarized,0.0155210337893951,0.0478498360117014,0.0192282554125635,0.3894437147467966,0.6303811657964369,0.0672857619586603,0.5821415650155783
polarized,0.0165296936308689,0.0478498360117014,0.020165603093942,0.4024866017333142,0.6067502697607073,0.0804773097533865,0.569792066114214
polarized,0.0176039028867443,0.0478498360117014,0.0211125542992804,0.4156975393999341,0.5817207596829114,0.0957744113628455,0.556387808604765
polarized,0.0187479213932434,0.0478498360117014,0.0220625970736989,0.4283751353931699,0.5553431308353884,0.1133469725206913,0.5436062029797372
polarized,0.0199662858190327,0.0478498360117014,0.0229732063313228,0.44024723486384,0.5277094036039589,0.1333450691854839,0.5295194356935491
polarized,0.0212638276556343,0.0478498360117014,0.0237922115053241,0.4520080463116153,0.4989567103387847,0.1566651353156934,0.5156027864959112
polarized,0.0226456923769722,0.0478498360117014,0.0245120016216749,0.4635851923200471,0.4692685106204244,0.1834564092029107,0.500142514453256
polarized,0.0241173598440342,0.0478498360117014,0.0251299155172906,0.476420570182831,0.4388723810670483,0.2130270599070752,0.4847960232824573
polarized,0.0256846660355632,0.0478498360117014,0.0256406561540016,0.5007716106232762,0.4080343903763746,0.2441496915731313,0.4687476016737843
polarized,0.0273538261909545,0.0478498360117014,0.0260446556846601,0.524170143334192,0.3770500699127422,0.2750607327706711,0.4522939258470441
polarized,0.0291314594571305,0.0478498360117014,0.0263478394940997,0.5465734431905591,0.3462327042453922,0.3035803833530249,0.4352648710504763
polarized,0.0310246151371348,0.0478498360117014,0.0265630218063589,0.567916217126241,0.315899743054255,0.3274101447931295,0.4177136135301614
polarized,0.0330408006445325,0.0478498360117014,0.0266934498844395,0.5868834472152215,0.2863586928017067,0.3446686368915363,0.3998374870459706
polarized,0.0351880112744749,0.0478498360117014,0.0267431134885208,0.6023363444023829,0.2578940138896167,0.3547246210349336,0.381698446806918
polarized,0.0374747619094836,0.0478498360117014,0.0267401397894751,0.6146985864334957,0.2307557462387515,0.3607379993322606,0.3630362343823889
polarized,0.0399101207856892,0.0478498360117014,0.0266812851017139,0.6246141973211145,0.2051507149624087,0.3640771164323546,0.3442270052900032
polarized,0.0425037454534223,0.0478498360117014,0.026475821523164,0.632860839105182,0.1812372245400735,0.3802171778048481,0.3252365252663819
polarized,0.0452659210747644,0.0478498360117014,0.0262431024333501,0.63915416973368,0.1591232242787649,0.3935840507935595,0.3061339516311276
polarized,0.0482076012099262,0.0478498360117014,0.0259713898594044,0.6428763252833433,0.1388682416552415,0.4034342967787658,0.2869866570361576
polarized,0.0513404512541972,0.0478498360117014,0.0256727985056666,0.6444817361894811,0.1204812324755041,0.409461265674261,0.2679364102811185
polarized,0.0546768946977156,0.0478498360117014,0.0254391414820953,0.6444934960770956,0.1039342837359078,0.4203983716292857,0.2490420436689343
polarized,0.0582301623915055,0.0478498360117014,0.0252984974722228,0.6434862630135418,0.0891783807803911,0.4302862363726273,0.2304091873683669
polarized,0.062014345015149,0.0478498360117014,0.0251732906992646,0.6414084872716584,0.0761251158972156,0.4410443238033186,0.2122139988733842
polarized,0.0660444489541549,0.0478498360117014,0.0250584058629867,0.6380852391936997,0.0646470365796114,0.4517972050567742,0.1945124063726066
polarized,0.0703364558086107,0.0478498360117014,0.0248172127884297,0.6339468071385913,0.0546234542608387,0.4609138737561375,0.1782769009206868
polarized,0.0749073857691021,0.0478498360117014,0.0244805198506704,0.6294306082599757,0.0459267192581618,0.4707790126631059,0.1649525391460184
polarized,0.0797753651112196,0.0478498360117014,0.0243384842158587,0.6249750643016256,0.0384272072496952,0.4824160212581772,0.1511779821323065
polarized,0.0849596980763072,0.0478498360117014,0.0242660527213494,0.6203432331116022,0.0325404202873849,0.4932352647412113,0.1371965568401217
polarized,0.0904809434234996,0.0478498360117014,0.0241760173056489,0.615324842327133,0.0280459417282211,0.5035659243081378,0.1232405103379652
polarized,0.0963609959566181,0.0478498360117014,0.0239207220048933,0.6103922561901152,0.024114298972173,0.5165394315030298,0.1095262696949128
polarized,0.1026231733492267,0.0478498360117014,0.0236202508837752,0.6060129415760976,0.0205035163543575,0.5282686473009114,0.096250315717415
polarized,0.1092923086121561,0.0478498360117014,0.0234180274333962,0.6026470471667393,0.0170125673185947,0.5420653373056864,0.0835857614233776
polarized,0.1163948485701819,0.0478498360117014,0.0231331516015726,0.5997238384698909,0.0140536652651141,0.556121214697653,0.0716795296039979
polarized,0.1239589587383711,0.0478498360117014,0.0225705533782001,0.5967118540398119,0.0113454018185582,0.5717099266560975,0.0606502061947783
polarized,0.1320146350139898,0.0478498360117014,0.0220830766199339,0.5941211562444603,0.0089947733566711,0.5880790088316741,0.0505866745442696
polarized,0.1405938226268935,0.0478498360117014,0.021471248374396,0.5924560126168648,0.0070111456778554,0.6058504255761925,0.0415475558272876
polarized,0.1497305428201024,0.0478498360117014,0.0205813287183283,0.5922137116524853,0.0053442592055877,0.6238172186692953,0.0335610591426814
polarized,0.1594610277629228,0.0478498360117014,0.0197147806737939,0.5930494002962301,0.0039875631441095,0.6429675453033978,0.0266263920858757
polarized,0.1698238642316188,0.0478498360117014,0.0185789614313664,0.594236481446247,0.0029929664190743,0.6613691889442305,0.020715974850268
polarized,0.1808601466274073,0.0478498360117014,0.0175161075409122,0.5956894544048661,0.0023082833247638,0.6797482197540233,0.0157781399949051
polarized,0.1926136399385797,0.0478498360117014,0.016207952177427,0.5973183207958331,0.0017575139703409,0.6963893082543687,0.0117409379202522
polarized,0.2051309532929834,0.0478498360117014,0.0150857264409064,0.5990288098328025,0.0013182897330566,0.7119072454172424,0.0085166239423957
polarized,0.2184617247890967,0.0478498360117014,0.0137547751773018,0.6013853742589326,0.0009717342019265,0.7250813292159739,0.0060066677911113
polarized,0.2326588183386534,0.0478498360117014,0.0125128686697872,0.6047345085343568,0.000701864256822,0.7357832933741837,0.0041069874070736
polarized,0.2477785333014092,0.0478498360117014,0.0114226399295406,0.6086517487984366,0.000495074651732,0.7436933470857089,0.0027131119140639
polarized,0.2638808277433672,0.0478498360117014,0.0103736192046095,0.6127137423901983,0.0003397132766922,0.7485136886509216,0.0017249199661815
polarized,0.2810295562038046,0.0478498360117014,0.0094165232467614,0.6164996189756309,0.0002257479470179,0.749737674298529,0.0010506398682948
polarized,0.2992927229139804,0.0478498360117014,0.0086538426556354,0.6203452463830748,0.00014452285255,0.747120513388659,0.0006098362774075
polarized,0.3187427514716758,0.0478498360117014,0.0080564129673969,0.6245429858315906,8.859523726006107e-05,0.740093449973723,0.000335215029633
polarized,0.3394567720409776,0.0478498360117014,0.0076542813761361,0.6285986068848005,5.163654236727199e-05,0.7284650115242762,0.0001731978061173
polarized,0.3615169272162095,0.0478498360117014,0.0073506006339133,0.6319987455640367,2.8383614290283103e-05,0.7113999342239047,8.335364142838602e-05
polarized,0.3850106977629344,0.0478498360117014,0.0071695828503228,0.6342020211862798,1.456676284245382e-05,0.6889101376536901,3.69581353271302e-05
polarized,0.4100312495277678,0.0478498360117014,0.0070844908795529,0.6355190262453223,6.892037922862906e-06,0.660524856974048,1.4897899092448726e-05
polarized,0.436677802892698,0.0478498360117014,0.0070575334363442,0.6365347369981921,2.9607937066811724e-06,0.6252072477018408,5.369524900149209e-06
polarized,0.4650560262389961,0.0478498360117014,0.0070960512018548,0.6371042811675259,1.1332748069290163e-06,0.5834121126460154,1.6941431581713563e-06
polarized,0.4952784549810292,0.0478498360117014,0.007220287408118,0.637097862704361,3.776240190851176e-07,0.534762017018782,4.5494121255381e-07
polarized,0.5274649378316696,0.0478498360117014,0.0073980745811184,0.6363997667326616,1.061243116225739e-07,0.4785619948351611,1.0024430566399626e-07
