date,condition,selection_label,min_bbox_span_um,movie,particle,track_uid,contiguous_points,duration_s,bbox_x_span_um,bbox_y_span_um,bbox_max_span_um,bbox_diag_um,stuck_by_bbox_0p20,body_scale_mobile_bbox_0p50,fit_lag_min_s,fit_lag_max_s,fit_points,msd_slope_um2_s,intercept_um2,d_eff_um2_s,d_eff_um2_s_clipped,log10_d_eff_clipped_floor,fit_r2,passes_fit_qc,passes_diffusion_qc,fast_tail_d_eff_gt_1e_minus_3,fast_tail_d_eff_gt_1e_minus_2,plot_condition,plot_color,log10_d_eff_um2_s
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,97,2025-11-17::noSBA_noNAI::100XIAV032::97,59,116.00501318359376,2.62215420393958,3.510814818887539,3.510814818887539,4.381953144632922,False,True,1.9995799560546883,20.004695068359375,10,0.1205434301817952,0.2493137366184496,0.0301358575454488,0.0301358575454488,-1.520916445743856,0.9670660347069858,True,True,True,True,- NAI,#191C23,-1.5209164457438562
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,98,2025-11-17::noSBA_noNAI::100XIAV032::98,69,135.88835302734375,0.6536642141639675,0.9018648142695014,0.9018648142695014,1.1138388788760964,False,True,1.9995799560546883,19.99718017578125,10,0.0020609206869813,0.0083328980480714,0.0005152301717453,0.0005152301717453,-3.2879987127312487,0.9919711971300402,True,True,False,False,- NAI,#191C23,-3.2879987127312815
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,134,2025-11-17::noSBA_noNAI::100XIAV032::134,69,135.88835302734375,1.0585838689845488,1.5631532883243795,1.5631532883243795,1.8878686422719184,False,True,1.9995799560546883,19.99718017578125,10,0.0132257932178642,-0.0013686866226329,0.003306448304466,0.003306448304466,-2.4806382629979944,0.9683338698697314,True,True,True,False,- NAI,#191C23,-2.480638262998004
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,153,2025-11-17::noSBA_noNAI::100XIAV032::153,69,135.88835302734375,0.511920811283872,0.2519818864269663,0.511920811283872,0.5705767153615982,False,True,1.9995799560546883,19.99718017578125,10,8.413436017022091e-05,0.006821790712586,2.1033590042555227e-05,2.1033590042555227e-05,-4.677086594997643,0.4017262596798349,True,True,False,False,- NAI,#191C23,-4.677086594997643
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,178,2025-11-17::noSBA_noNAI::100XIAV032::178,60,117.97292993164062,0.1431637046467386,0.6561667810450373,0.6561667810450373,0.6716030753913986,False,True,1.9996179199218889,19.997320190429686,10,0.0002029084544365,0.0166176766456334,5.0727113609137726e-05,5.0727113609137726e-05,-4.294759848490539,0.5179457856366354,True,True,False,False,- NAI,#191C23,-4.294759848490539
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,196,2025-11-17::noSBA_noNAI::100XIAV032::196,37,71.99428002929687,1.319109663652469,1.972665252050362,1.972665252050362,2.373069426162717,False,True,1.9996269531250024,17.99694750976562,9,0.0251990478598752,0.0011330009485801,0.0062997619649688,0.0062997619649688,-2.2006758599517457,0.9856311047941868,True,True,True,False,- NAI,#191C23,-2.2006758599517466
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,391,2025-11-17::noSBA_noNAI::100XIAV032::391,67,132.01019311523436,0.792215570725034,0.6452380650054721,0.792215570725034,1.0217326808080465,False,True,1.9995799560546883,19.99718017578125,10,0.0003739902631311,0.0306339244011504,9.349756578278908e-05,9.349756578278908e-05,-4.029199695874691,0.7179016245564611,True,True,False,False,- NAI,#191C23,-4.029199695874691
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,401,2025-11-17::noSBA_noNAI::100XIAV032::401,65,128.00116918945312,1.157989857997627,0.7722313786359223,1.157989857997627,1.3918627135516284,False,True,1.9995139160156157,19.996976074218747,10,0.0069306637270505,0.0184756534930483,0.0017326659317626,0.0017326659317626,-2.7612851637590725,0.9936126911302932,True,True,True,False,- NAI,#191C23,-2.761285163759083
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,605,2025-11-17::noSBA_noNAI::100XIAV032::605,65,128.00116918945312,3.634173103652603,3.6406995846048993,3.6406995846048993,5.1441138802182715,False,True,1.9995139160156157,19.996976074218747,10,0.1932796861664886,0.0169152512839644,0.0483199215416221,0.0483199215416221,-1.3158737795621775,0.9874494839307804,True,True,True,True,- NAI,#191C23,-1.315873779562178
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,660,2025-11-17::noSBA_noNAI::100XIAV032::660,64,126.00248413085936,3.776791153148139,1.971093514440078,3.776791153148139,4.260206691836182,False,True,1.9995419921874884,19.99707812499999,10,0.0629947950836997,0.2934494586502099,0.0157486987709249,0.0157486987709249,-1.8027553237761331,0.9787097961256588,True,True,True,True,- NAI,#191C23,-1.8027553237761342
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,790,2025-11-17::noSBA_noNAI::100XIAV032::790,34,65.99593115234374,0.5068800136976961,0.5360392592380521,0.5360392592380521,0.7377434755595309,False,True,1.9992629394531176,15.997200073242189,8,0.0034241099508254,0.0120783611923192,0.0008560274877063,0.0008560274877063,-3.0675122895663876,0.9707158190551196,True,True,False,False,- NAI,#191C23,-3.0675122895664226
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,1724,2025-11-17::noSBA_noNAI::100XIAV032::1724,54,106.00597509765625,1.0569802629804317,0.7634283843157519,1.0569802629804317,1.3038520523085206,False,True,1.9995419921874884,20.004918945312493,10,0.0010637461156367,0.0285748413709578,0.0002659365289091,0.0002659365289091,-3.575222004097215,0.5879051847517114,True,True,False,False,- NAI,#191C23,-3.5752220040973697
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV032,2801,2025-11-17::noSBA_noNAI::100XIAV032::2801,44,86.0003291015625,2.478877459037747,0.66097943664266,2.478877459037747,2.565487726064946,False,True,1.9996179199218889,19.997068115234377,10,0.0323697451655713,0.0302997885438522,0.0080924362913928,0.0080924362913928,-2.091920710943672,0.9246917861309524,True,True,True,False,- NAI,#191C23,-2.0919207109436737
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV033,5,2025-11-17::noSBA_noNAI::100XIAV033::5,37,71.9824951171875,2.5977367950042023,2.2197427152727016,2.5977367950042023,3.416942226337011,False,True,2.0005405273437495,18.01111950683594,9,0.0706054416635218,0.1581624992682177,0.0176513604158804,0.0176513604158804,-1.7532218172822962,0.9639171087761622,True,True,True,True,- NAI,#191C23,-1.7532218172822975
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV033,8,2025-11-17::noSBA_noNAI::100XIAV033::8,50,97.86409106445312,4.5493811945479194,4.287631860647323,4.5493811945479194,6.251452329318707,False,True,1.9999899902343756,19.99546496582031,10,0.1033798874905145,-0.0023251914226588,0.0258449718726286,0.0258449718726286,-1.5876239361435651,0.9788863485895888,True,True,True,True,- NAI,#191C23,-1.5876239361435658
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV033,20,2025-11-17::noSBA_noNAI::100XIAV033::20,65,127.86911010742188,0.8844774213544824,1.0362017986287384,1.0362017986287384,1.3623562222734946,False,True,1.9996639404296932,19.995427001953132,10,0.0055970051980069,0.0293466656586844,0.0013992512995017,0.0013992512995017,-2.854104281086463,0.9518381976655664,True,True,True,False,- NAI,#191C23,-2.854104281086478
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV034,3,2025-11-17::noSBA_noNAI::100XIAV034::3,53,103.92669702148436,0.5166385303733989,0.5382652542156592,0.5382652542156592,0.7460863589171387,False,True,1.9992438964843728,20.00391210937501,10,0.0024303622227599,0.005512399893751,0.0006075905556899,0.0006075905556899,-3.2163889853747483,0.9902576413416376,True,True,False,False,- NAI,#191C23,-3.2163889853748193
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV034,4,2025-11-17::noSBA_noNAI::100XIAV034::4,122,241.96729394531252,0.938365783114346,0.7760535344241362,0.938365783114346,1.2176984155413826,False,True,1.999448974609379,20.00495642089844,10,0.0036194657755222,0.0151420369561277,0.0009048664438805,0.0009048664438805,-3.043415516889844,0.982207152567622,True,True,False,False,- NAI,#191C23,-3.04341551688987
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV034,27,2025-11-17::noSBA_noNAI::100XIAV034::27,122,241.96729394531252,1.4406686733260798,1.1680572120083923,1.4406686733260798,1.8546923941257605,False,True,1.999448974609379,20.00495642089844,10,0.0036391892725995,0.0241890978371642,0.0009097973181498,0.0009097973181498,-3.0410553476933777,0.9278073422822178,True,True,False,False,- NAI,#191C23,-3.0410553476934234
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV034,33,2025-11-17::noSBA_noNAI::100XIAV034::33,76,149.8962470703125,1.8040761596378552,1.1911836633387942,1.8040761596378552,2.161853211848321,False,True,1.999150878906249,20.00495642089844,10,0.0238291922131722,-0.0381580252632199,0.005957298053293,0.005957298053293,-2.2249506708995916,0.9964336140236753,True,True,True,False,- NAI,#191C23,-2.2249506708995956
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV034,40,2025-11-17::noSBA_noNAI::100XIAV034::40,68,133.90171411132815,1.009157478828584,0.2747203405159766,1.009157478828584,1.045882442040633,False,True,1.999150878906249,20.005096069335934,10,0.0044684682979396,0.0104976569956496,0.0011171170744849,0.0011171170744849,-2.951901310198272,0.936679764920884,True,True,True,False,- NAI,#191C23,-2.951901310198277
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV034,165,2025-11-17::noSBA_noNAI::100XIAV034::165,102,202.0662060546875,3.233753873003675,2.849283195078627,3.233753873003675,4.309939539822309,False,True,1.9998229980468525,20.00648547363282,10,0.0614807380201257,0.0432326761126968,0.0153701845050314,0.0153701845050314,-1.813320919160236,0.999414204229692,True,True,True,True,- NAI,#191C23,-1.8133209191602369
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV034,177,2025-11-17::noSBA_noNAI::100XIAV034::177,34,66.09726000976562,4.973830988601463,2.496300567892689,4.973830988601463,5.565115562900161,False,True,1.999448974609379,16.006523437500004,8,0.15999255136299,-0.0239958989392097,0.0399981378407475,0.0399981378407475,-1.397960227279864,0.9958300833112936,True,True,True,True,- NAI,#191C23,-1.3979602272798641
2025-11-17,noSBA_noNAI,bboxspan_0p50,0.5,100XIAV034,1031,2025-11-17::noSBA_noNAI::100XIAV034::1031,36,69.97124194335936,3.7540620009246695,2.223361983879805,3.7540620009246695,4.363063146248112,False,True,1.9998229980468525,17.99765576171876,9,0.1122675409744318,0.0166155733777624,0.0280668852436079,0.0280668852436079,-1.551805781044603,0.99793075712335,True,True,True,True,- NAI,#191C23,-1.5518057810446038
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,5,2025-11-17::noSBA_NAI::100XIAV020::5,37,72.00578515625,1.9524696839330888,0.6614392299457421,1.9524696839330888,2.061465430607312,False,True,2.0002885742187466,18.01509155273437,9,0.0203142350244109,-0.0001876338886562,0.0050785587561027,0.0050785587561027,-2.294259518637096,0.9855277520739631,True,True,True,False,+ NAI,#BE5AA7,-2.2942595186371006
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,24,2025-11-17::noSBA_NAI::100XIAV020::24,49,95.90551513671876,0.5184608619985553,0.3971582144660459,0.5184608619985553,0.6530974756819558,False,True,1.9999436035156264,20.005124023437503,10,0.0002421951202063,0.0158825319428606,6.054878005159245e-05,6.054878005159245e-05,-4.217894602681111,0.7646827682171742,True,True,False,False,+ NAI,#BE5AA7,-4.217894602681111
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,34,2025-11-17::noSBA_NAI::100XIAV020::34,35,67.92849414062499,2.346360325534853,1.9826415446471373,2.346360325534853,3.071851928691357,False,True,1.9999436035156264,16.007456054687502,8,0.067813243799763,-0.0305585852347034,0.0169533109499407,0.0169533109499407,-1.7707454722769618,0.99447045341278,True,True,True,True,+ NAI,#BE5AA7,-1.7707454722769636
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,116,2025-11-17::noSBA_NAI::100XIAV020::116,37,71.90773901367187,1.047591662749454,0.653135533630973,1.047591662749454,1.2345178480498291,False,True,1.9998129882812512,18.00561901855469,9,0.0017375063926089,0.0474431717568147,0.0004343765981522,0.0004343765981522,-3.3621335802127614,0.4264785484257704,True,True,False,False,+ NAI,#BE5AA7,-3.3621335802127925
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,127,2025-11-17::noSBA_NAI::100XIAV020::127,47,91.96347119140624,0.6502827443528858,0.5231425188523389,0.6502827443528858,0.8345931599493794,False,True,1.9999436035156264,20.00519897460937,10,0.0003541082205984,0.0279832388749274,8.852705514961734e-05,8.852705514961734e-05,-4.0529239823357015,0.4937993170997767,True,True,False,False,+ NAI,#BE5AA7,-4.0529239823357015
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,129,2025-11-17::noSBA_NAI::100XIAV020::129,49,95.90551513671876,0.3895044284383999,0.5085385715092912,0.5085385715092912,0.6405662951528398,False,True,1.9999436035156264,20.005124023437503,10,0.0015555714315531,0.0155979288851968,0.0003888928578882,0.0003888928578882,-3.4101700327028532,0.9269404859678726,True,True,False,False,+ NAI,#BE5AA7,-3.4101700327029545
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,137,2025-11-17::noSBA_NAI::100XIAV020::137,30,57.9722880859375,0.2654791989767773,0.6533649241513686,0.6533649241513686,0.705241043332473,False,True,1.999953125,14.0067939453125,7,0.0002957339797171,0.0205554448313349,7.393349492927931e-05,7.393349492927931e-05,-4.1311587636709355,0.4015345320007215,True,True,False,False,+ NAI,#BE5AA7,-4.1311587636709355
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,146,2025-11-17::noSBA_NAI::100XIAV020::146,31,59.98160205078125,1.2739941558147478,1.1807632838839908,1.2739941558147478,1.7370270699153303,False,True,2.0000465087890618,14.00705505371094,7,0.0175718615289633,0.0666689422968025,0.0043929653822408,0.0043929653822408,-2.3572422190795512,0.9691037948182664,True,True,True,False,+ NAI,#BE5AA7,-2.357242219079554
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,220,2025-11-17::noSBA_NAI::100XIAV020::220,37,71.90773901367187,0.2806725420549867,1.1791874271452372,1.1791874271452372,1.212130382508834,False,True,1.9998129882812512,18.00561901855469,9,0.0057375937446891,0.0425228616410082,0.0014343984361722,0.0014343984361722,-2.8433301969275524,0.752346380812586,True,True,True,False,+ NAI,#BE5AA7,-2.8433301969275764
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,222,2025-11-17::noSBA_NAI::100XIAV020::222,31,59.98160205078125,0.7688414559442052,0.646806986007654,0.7688414559442052,1.0047270582236305,False,True,2.0000465087890618,14.00705505371094,7,0.0023458611976485,0.0458172972876773,0.0005864652994121,0.0005864652994121,-3.2317576795751695,0.3615946230084232,True,True,False,False,+ NAI,#BE5AA7,-3.23175767957519
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,258,2025-11-17::noSBA_NAI::100XIAV020::258,31,60.000230957031256,0.5005309709910648,0.5299691456912399,0.5299691456912399,0.72897088303029,False,True,2.0002885742187466,14.012453491210938,7,0.0029222607744247,0.0346867430554293,0.0007305651936061,0.0007305651936061,-3.136341022768572,0.9757280882486368,True,True,False,False,+ NAI,#BE5AA7,-3.13634102276863
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,339,2025-11-17::noSBA_NAI::100XIAV020::339,49,95.90551513671876,1.049261317232407,1.6765420831059856,1.6765420831059856,1.9778125968517957,False,True,1.9999436035156264,20.005124023437503,10,0.0150869359414835,0.0047699722750689,0.0037717339853708,0.0037717339853708,-2.4234589449801662,0.9913906978867276,True,True,True,False,+ NAI,#BE5AA7,-2.4234589449801764
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,470,2025-11-17::noSBA_NAI::100XIAV020::470,32,61.99897216796875,0.5480538314595762,0.5386482754927187,0.5480538314595762,0.768443209917819,False,True,1.9999340820312528,16.016648437500006,8,0.0012702073346355,0.0245817662850756,0.0003175518336588,0.0003175518336588,-3.4981853751445833,0.5455429031059704,True,True,False,False,+ NAI,#BE5AA7,-3.498185375144717
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,497,2025-11-17::noSBA_NAI::100XIAV020::497,36,70.0052919921875,0.8825535704185512,0.2611675361565773,0.8825535704185512,0.9203854011231544,False,True,1.9996359863281228,18.01503491210937,9,0.0006705015553151,0.0385740151289208,0.0001676253888287,0.0001676253888287,-3.775660201736905,0.8626990324223626,True,True,False,False,+ NAI,#BE5AA7,-3.7756602017371352
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,516,2025-11-17::noSBA_NAI::100XIAV020::516,41,79.9353720703125,0.5240994335587317,1.0442171970113563,1.0442171970113563,1.1683620033152555,False,True,1.9998129882812512,20.005106201171877,10,0.00200308129117,0.0345388037426384,0.0005007703227925,0.0005007703227925,-3.3003614166773203,0.8453364878693554,True,True,False,False,+ NAI,#BE5AA7,-3.3003614166773367
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,533,2025-11-17::noSBA_NAI::100XIAV020::533,32,61.94047607421875,1.1703638030559915,1.6611803036946853,1.6611803036946853,2.0320608831643923,False,True,1.999953125,16.007586547851563,8,0.0224233173323479,0.1399667218570164,0.0056058293330869,0.0056058293330869,-2.2513601282715623,0.7827992426534733,True,True,True,False,+ NAI,#BE5AA7,-2.2513601282715694
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,537,2025-11-17::noSBA_NAI::100XIAV020::537,49,95.90551513671876,0.2607700540614388,0.5067220770079182,0.5067220770079182,0.5698844483072198,False,True,1.9999436035156264,20.005124023437503,10,0.0004363511818225,0.0207441463782375,0.0001090877954556,0.0001090877954556,-3.962223834771498,0.6000600009976136,True,True,False,False,+ NAI,#BE5AA7,-3.962223834771637
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,598,2025-11-17::noSBA_NAI::100XIAV020::598,49,95.90551513671876,0.4088996825504267,0.5115420884933641,0.5115420884933641,0.6548849201882668,False,True,1.9999436035156264,20.005124023437503,10,0.0002873565578164,0.0260070956909316,7.183913945411869e-05,7.183913945411869e-05,-4.143638878631482,0.3735110983815204,True,True,False,False,+ NAI,#BE5AA7,-4.143638878631482
2025-11-17,noSBA_NAI,bboxspan_0p50,0.5,100XIAV020,599,2025-11-17::noSBA_NAI::100XIAV020::599,49,95.90551513671876,1.0264617871420256,0.6693289549353452,1.0264617871420256,1.225408115844531,False,True,1.9999436035156264,20.005124023437503,10,0.0057939962805352,0.0206568500900395,0.0014484990701338,0.0014484990701338,-2.8390817792561354,0.9858037530312558,True,True,True,False,+ NAI,#BE5AA7,-2.839081779256139
