date,condition,movie,global_track_uid,successful_passage_fraction,escape_passage_fraction,signed_passage_fraction,decision_fraction,productive_share,up_passage_count,down_passage_count,decision_count,first_passage_risk_time_s,up_first_passage_rate_s,down_first_passage_rate_s,decision_first_passage_rate_s,excess_first_passage_rate_s,first_passage_log_rate_ratio,up_first_passage_score_s,down_first_passage_score_s,net_first_passage_score_s,signed_first_passage_rate_s,episode_drift_speed_um_s,episode_receptor_gain_rate_s,selected_time_s,n_episodes,n_events,median_receptor_contrast_percent,value
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::295,0.0,0.0,0.0,0.0,,0,0,0,53.940291259765615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203225070583232,0.0039155048955505,53.940291259765615,3,27,10.602328600760917,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::327,0.0,0.0,0.0,0.0,,0,0,0,92.01413500976564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002175829203917,-3.676440184779147e-05,92.01413500976564,2,46,9.709170778140702,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::33,0.0,0.0,0.0,0.0,,0,0,0,111.941166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001021718540664,-0.000101751930311,111.941166015625,1,56,11.461925886405904,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::333,0.0,0.0,0.0,0.0,,0,0,0,111.941166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039326415302435,0.0023731055827424,111.941166015625,1,56,27.262341504045253,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::365,0.0,0.0,0.0,0.0,,0,0,0,62.0140390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097052604766828,0.003600390902943,62.0140390625,1,31,18.76054895962792,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::373,0.0,0.0,0.0,0.0,,0,0,0,3.9871699218749974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0352586033374134,-0.0072443951492766,3.9871699218749974,1,2,10.384215989473994,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::392,0.0,0.0,0.0,0.0,,0,0,0,52.00438989257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0433553672644748,-0.0086500272155803,52.00438989257812,7,26,9.335771831574991,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::43,0.0,0.0,0.0,0.0,,0,0,0,109.93533886718753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035275674935605,0.0009053482076496,109.93533886718753,2,55,14.687434435722889,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::50,0.0,0.0,0.0,0.0,,0,0,0,111.941166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001335830963149,-0.0008753459990186,111.941166015625,1,56,19.54448940828935,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::663,0.0,0.0,0.0,0.0,,0,0,0,2.0058271484375005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0750353399030389,0.0164332954670521,2.0058271484375005,1,1,10.950370510940134,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::678,0.0,0.0,0.0,0.0,,0,0,0,2.0012209472656224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092171079692869,0.0215821693899027,2.0012209472656224,1,1,9.88039776514312,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::680,0.0,0.0,0.0,0.0,,0,0,0,3.999663085937506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382486857387684,0.0682656893482167,3.999663085937506,2,2,10.085966894972326,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::797,0.0,0.0,0.0,0.0,,0,0,0,3.985790283203123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0801593947416221,-0.0151868775628179,3.985790283203123,2,2,9.402188785176282,0.0
2025-11-17,SBA_NAI,100XIAV017,2025-11-17::SBA_NAI::100XIAV017::100XIAV017::84,0.0,0.0,0.0,0.0,,0,0,0,111.941166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006749197553183,-0.0001753784813766,111.941166015625,1,56,20.388621013608777,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::10140,0.0,0.0,0.0,0.0,,0,0,0,7.998431884765608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336423246122637,0.0095828434119904,7.998431884765608,2,4,14.031149685087964,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1016,0.0,0.0,0.0,0.0,,0,0,0,1.9878320312500009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1460127736498871,-0.0312139708140399,1.9878320312500009,1,1,10.688780862722856,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::10187,0.0,0.0,0.0,0.0,,0,0,0,2.006685058593746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1265595264936014,-0.0266881101975945,2.006685058593746,1,1,10.54369865983334,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::10246,0.0,0.0,0.0,0.0,,0,0,0,60.01611816406243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0213430122082791,-0.0102722058216969,60.01611816406243,10,30,13.356917640426024,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1033,0.0,0.0,0.0,0.0,,0,0,0,36.00782446289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068266229535573,0.0013132040220629,36.00782446289062,9,18,10.268617967785302,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::10350,0.0,0.0,0.0,0.0,,0,0,0,11.97014477539065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049563642885129,0.0012424886147553,11.97014477539065,4,6,9.708470102773362,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1048,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,1.0,2,0,2,166.1262724609375,0.012039034948372,0.0,0.012039034948372,0.012039034948372,1.6094379124341005,0.0067608235007473,0.0,0.0067608235007473,0.0067608235007473,0.0283134546129396,0.0156541580227944,192.12670654296875,18,96,24.965833329920272,0.0067608235007473
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::10505,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,1.0,1,0,1,103.99281860351569,0.0096160486217092,0.0,0.0096160486217092,0.0096160486217092,1.0986122886681098,0.0022521729702711,0.0,0.0022521729702711,0.0022521729702711,0.0052113739724257,0.0010724552283604,103.99281860351569,6,52,13.535162378961914,0.0022521729702711
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::10594,0.0,0.0,0.0,0.0,,0,0,0,1.9749660644531275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.224893165495214,-0.0424010059203814,1.9749660644531275,1,1,9.426921851318738,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::10660,0.0,0.0,0.0,0.0,,0,0,0,2.0012211914062448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751681353580929,0.0139274613644628,2.0012211914062448,1,1,9.264205702398966,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1070,0.0,0.0,0.0,0.0,,0,0,0,133.9112614746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246091927151606,0.0050716206105977,133.9112614746094,9,67,10.435536003042657,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1073,0.1176470588235294,0.0,0.1176470588235294,0.1176470588235294,1.0,2,0,2,56.01622924804683,0.0357039384272681,0.0,0.0357039384272681,0.0357039384272681,1.6094379124341005,0.0391002901812353,0.0,0.0391002901812353,0.0391002901812353,0.1437796745432287,0.0314781747501173,56.01622924804683,17,28,10.711090119159472,0.0391002901812353
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1090,0.0,0.0,0.0,0.0,,0,0,0,2.0001579589843814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0469402592144279,-0.0089111220689327,2.0001579589843814,1,1,9.491982168468466,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1091,0.0,0.0,0.0,0.0,,0,0,0,10.02747436523434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2234927455577286,-0.0425669415968844,10.02747436523434,5,5,9.601374840727486,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1100,0.0,0.0,0.0,0.0,,0,0,0,49.92979370117189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275887534864298,0.007172610638104,49.92979370117189,8,25,13.05946878198926,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::11028,0.0,0.0,0.0,0.0,,0,0,0,1.9988720703125011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904825054754008,0.0169855504147242,1.9988720703125011,1,1,9.386096420231237,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1103,0.0,0.0,0.0,0.0,,0,0,0,10.01177392578124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0811176361427495,-0.0299154008697882,10.01177392578124,4,5,18.205419324624383,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::11047,0.0,0.0,0.0,0.0,,0,0,0,15.98860400390626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026031130321474,-0.0006504394067333,15.98860400390626,1,8,10.491208310303657,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::11082,0.0,0.0,0.0,0.0,,0,0,0,4.03915795898439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0221197517141932,-0.0035880889430816,4.03915795898439,2,2,9.39142874161421,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::11130,0.0,0.0,0.0,0.0,,0,0,0,40.098841308593705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059398239068108,-0.0014170398683529,40.098841308593705,11,20,10.7676499630845,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1117,0.0,0.0,0.0,0.0,,0,0,0,117.9956032714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0086688607841734,-0.0024546825434578,117.9956032714844,13,59,11.57431534381518,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1133,0.0,0.0,0.0,0.0,,0,0,0,9.998011230468803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365542338439037,0.0068036132622659,9.998011230468803,5,5,9.32558325362473,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1149,0.0,0.0,0.0,0.0,,0,0,0,2.006685058593746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31771910448914,0.0656940778048049,2.006685058593746,1,1,10.338389614693504,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1152,0.0,0.0,0.0,0.0,,0,0,0,181.98962695312505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0127264677523509,-0.0028522186497471,181.98962695312505,24,91,10.44524722149054,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::11525,0.0,0.0,0.0,0.0,,0,0,0,2.062103027343767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1220399723447674,0.0324217143388387,2.062103027343767,1,1,13.283235695615428,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::11770,0.0,0.0,0.0,0.0,,0,0,0,1.979050048828128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702827010072954,0.0400712475902851,1.979050048828128,1,1,11.766094662947696,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::11780,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,1,0,1,8.008781494140607,0.1248629396034366,0.0,0.1248629396034366,0.1248629396034366,1.0986122886681098,0.0833453946083955,0.0,0.0833453946083955,0.0833453946083955,0.11995310560233,0.0281958169971988,8.008781494140607,3,4,11.66311011060494,0.0833453946083955
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1179,0.5,0.0,0.5,0.5,1.0,1,0,1,5.97431201171875,0.1673832899986604,0.0,0.1673832899986604,0.1673832899986604,1.0986122886681098,0.1250163442998956,0.0,0.1250163442998956,0.1250163442998956,0.0162528391156632,0.0081485217773996,16.002551025390623,2,8,12.758328877800782,0.1250163442998956
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::11797,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,1.0,1,0,1,15.98588037109377,0.0625552035162376,0.0,0.0625552035162376,0.0625552035162376,1.0986122886681098,0.083291819600493,0.0,0.083291819600493,0.083291819600493,0.0561663614154595,0.0106370630483839,15.98588037109377,6,8,10.788357297843936,0.083291819600493
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1184,0.0,0.0,0.0,0.0,,0,0,0,1.999542968750001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1005446035826547,-0.0199521764256314,1.999542968750001,1,1,9.922052360189255,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1185,0.5,0.0,0.5,0.5,1.0,1,0,1,71.84275366210937,0.0139192882931965,0.0,0.0139192882931965,0.0139192882931965,1.0986122886681098,0.0832158065824108,0.0,0.0832158065824108,0.0832158065824108,0.0855994017200419,0.0266872112574106,73.84552172851562,2,37,16.94838439891656,0.0832158065824108
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1186,0.0,0.0,0.0,0.0,,0,0,0,128.09488769531248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0613747887607523,0.0206673541768091,128.09488769531248,25,64,14.308016032413434,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::119,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,2,0,2,219.76224414062503,0.0091007443422365,0.0,0.0091007443422365,0.0091007443422365,1.6094379124341005,0.0107009398004003,0.0,0.0107009398004003,0.0107009398004003,0.0086229958153809,0.0042610278996384,261.7626000976563,3,131,17.668104356412126,0.0107009398004003
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12002,0.0,0.0,0.0,0.0,,0,0,0,89.88484472656248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0127371726379339,-0.0038493272704712,89.88484472656248,8,45,14.414500709445225,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1206,0.0,0.0,0.0,0.0,,0,0,0,257.8618588867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015406000677273,0.0004290970924815,257.8618588867188,3,129,10.375548251846668,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12069,0.0,0.0,0.0,0.0,,0,0,0,24.087878662109432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0960455209715825,0.0222248393727958,24.087878662109432,9,12,10.859619791008058,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1209,0.0,0.0,0.0,0.0,,0,0,0,1.999655029296889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054343961785433,-0.0010608355803055,1.999655029296889,1,1,9.760381332649953,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12095,0.0,0.0,0.0,0.0,,0,0,0,50.04680419921874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005536804148049,0.0012345923318007,50.04680419921874,2,25,10.577810844897453,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12177,0.0,0.0,0.0,0.0,,0,0,0,11.767078125000069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886469905258703,0.0190190637790525,11.767078125000069,6,6,9.600253754868367,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::122,0.0,0.0,0.0,0.0,,0,0,0,1.9980891113281272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0204109258516257,-0.0039723932418187,1.9980891113281272,1,1,9.73104618255797,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1220,0.0,0.0,0.0,0.0,,0,0,0,10.019847900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749367073951528,0.0144779414398837,10.019847900390625,3,5,9.553409142137534,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1225,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,1,0,1,6.0929079589843695,0.1641252431075112,0.0,0.1641252431075112,0.1641252431075112,1.0986122886681098,0.16440802314364,0.0,0.16440802314364,0.16440802314364,0.2238075191792849,0.0497741930942756,6.0929079589843695,3,3,10.105839329769864,0.16440802314364
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12268,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,2,0,2,14.00325073242189,0.1428239798184415,0.0,0.1428239798184415,0.1428239798184415,1.6094379124341005,0.1111601895143303,0.0,0.1111601895143303,0.1111601895143303,0.0541174323181753,0.021532138691158,48.09798071289063,3,24,19.98521425140142,0.1111601895143303
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12284,0.0,0.0,0.0,0.0,,0,0,0,1.992157958984393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760770187592413,0.0204011183876454,1.992157958984393,1,1,13.408200479180357,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12297,0.0,0.0,0.0,0.0,,0,0,0,50.02795336914059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023377617034771,0.0017892115583907,50.02795336914059,5,25,24.13658181056747,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12299,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,1.0,1,0,1,61.909055908203214,0.0161527257253408,0.0,0.0161527257253408,0.0161527257253408,1.0986122886681098,0.0227838847847425,0.0,0.0227838847847425,0.0227838847847425,0.0540225981092125,0.0289098910862182,61.909055908203214,11,31,30.287986818550376,0.0227838847847425
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1232,0.0,0.0,0.0,0.0,,0,0,0,15.996957031249964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1466115024417444,0.0337829798316051,15.996957031249964,4,8,11.080077174723463,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1235,0.0,0.0,0.0,0.0,,0,0,0,199.82175195312496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027267300894664,0.0008633130300379,199.82175195312496,3,100,11.577572738760203,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1237,0.0,0.0,0.0,0.0,,0,0,0,12.020100341796876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1045869813207562,-0.0197863886754605,12.020100341796876,3,6,9.829822015884243,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12387,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,1,0,1,91.99875219726565,0.0108697126440995,0.0,0.0108697126440995,0.0108697126440995,1.0986122886681098,0.0041665305245697,0.0,0.0041665305245697,0.0041665305245697,-0.0132416511712833,-0.0107148475274062,94.0083452148438,3,47,35.76291073059621,0.0041665305245697
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::125,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,1,0,1,63.81661181640625,0.0156699011673777,0.0,0.0156699011673777,0.0156699011673777,1.0986122886681098,0.0119035830465008,0.0,0.0119035830465008,0.0119035830465008,0.0171492421865954,0.0110906030287427,255.82448071289065,3,128,29.64377035863458,0.0119035830465008
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12610,0.0,0.0,0.0,0.0,,0,0,0,1.9625849609375052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0895028752319359,0.0168765613506731,1.9625849609375052,1,1,9.427943687250044,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1263,0.0,0.0,0.0,0.0,,0,0,0,164.23754980468746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353926457950558,0.00848875820445,164.23754980468746,23,82,12.044247824765746,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12694,0.0,0.0,0.0,0.0,,0,0,0,1.9983491210937243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2092686246165264,-0.039521561883275,1.9983491210937243,1,1,9.44278244187254,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1272,0.0,1.0,-1.0,1.0,0.0,0,1,1,3.9940141601562544,0.0,0.2503746756773836,0.2503746756773836,-0.2503746756773836,-1.0986122886681098,0.0,0.2503746756773836,-0.2503746756773836,-0.2503746756773836,-0.274381577259101,-0.06690381424704,3.9940141601562544,1,2,12.206568190676672,-0.2503746756773836
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12769,0.0,0.0,0.0,0.0,,0,0,0,2.031373046875018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0959581373866781,-0.0187761392314942,2.031373046875018,1,1,9.783505465426522,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::12832,0.0,1.0,-1.0,1.0,0.0,0,1,1,2.010992187499994,0.0,0.4972669740916151,0.4972669740916151,-0.4972669740916151,-1.0986122886681098,0.0,0.4972669740916151,-0.4972669740916151,-0.4972669740916151,-0.3812466124028453,-0.0770666974093421,2.010992187499994,1,1,10.10719766447516,-0.4972669740916151
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::129,0.0,0.0,0.0,0.0,,0,0,0,109.76527807617192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0439493341306627,0.0090260571228813,109.76527807617192,16,55,10.208989500259912,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1291,0.0,0.0,0.0,0.0,,0,0,0,2.0098359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704639631005804,0.0917429701812839,2.0098359375,1,1,16.960294659877928,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1298,0.0,0.0,0.0,0.0,,0,0,0,3.991720947265634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392623636309878,0.007347575769931,3.991720947265634,2,2,9.358850348494892,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::13133,0.0,0.0,0.0,0.0,,0,0,0,40.019477050781234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012363951437684,0.0004896905829759,40.019477050781234,4,20,17.86427417586181,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::13153,1.0,0.0,1.0,1.0,1.0,1,0,1,7.998114990234399,0.1250294602191876,0.0,0.1250294602191876,0.1250294602191876,1.0986122886681098,0.1250294602191876,0.0,0.1250294602191876,0.1250294602191876,0.0160145833660018,0.0095821440164914,48.000792968750005,1,24,20.873688692296515,0.1250294602191876
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::13178,0.0,0.0,0.0,0.0,,0,0,0,16.08413305664064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821833700933013,0.0190033072451028,16.08413305664064,6,8,12.45706341226128,0.0
2025-11-17,SBA_NAI,100XIAV018,2025-11-17::SBA_NAI::100XIAV018::100XIAV018::1323,0.0,0.0,0.0,0.0,,0,0,0,1.9808029785156265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3677233863659666,-0.1491292798021354,1.9808029785156265,1,1,20.277372249275256,0.0
