branch,trajectory,n_points,final_x_um,final_y_um,max_radius_um,contour_length_um
mixed,traj_30.h5,190,-0.20826376563070365,0.3518790987469748,0.6610366528027682,3.7445293209359467
mixed,traj_31.h5,256,0.7701454124386621,-0.06070760285396592,1.2041458953340907,13.983409304727633
mixed,traj_32.h5,251,-0.8951446282612038,-0.5130807878035083,1.0446430952602157,5.361689745291914
mixed,traj_33.h5,256,-3.051652378726188,-1.71652788494365,3.7719526985730756,24.03246582661458
mixed,traj_34.h5,226,0.1391471327446727,-0.022020586367593967,0.7625290416761931,4.595759449088423
mixed,traj_35.h5,256,-0.7622628193295568,-1.3916599435445898,1.737340777315607,12.527812508159379
mixed,traj_36.h5,256,-0.9174420329263216,0.47976972098243464,1.1354013348280685,7.631883321881034
mixed,traj_37.h5,256,-0.6582929884500568,0.49706674642814125,0.8996409005383623,7.107667290721002
mixed,traj_38.h5,69,-0.09960393658642773,0.04527802490869804,0.2927284378856632,1.6498056734505369
mixed,traj_39.h5,256,-1.2517292696280675,-0.3303168595300315,1.3230089049640419,7.811407735892471
mixed,traj_40.h5,256,0.45941248997387313,0.8363686084239271,1.2760717407564832,6.798766645227218
mixed,traj_41.h5,256,0.09343026167211653,-0.5908370935160374,0.9594351037899073,9.337175632583808
mixed,traj_42.h5,256,-0.5995643069614958,-1.1836224808353588,1.787637335288516,12.813448920254118
mixed,traj_43.h5,256,0.6705159474242575,-1.771347217217967,2.1493338766797985,9.517060340933433
mixed,traj_44.h5,256,-0.8234999766569753,-0.6617176827887571,2.175655380341004,24.533168150362073
mixed,traj_45.h5,245,-0.02548966591698714,0.7401297717616722,0.7692513422053371,5.29302946812237
mixed,traj_46.h5,256,0.2639381084490905,-1.7563174028919752,2.5515565857996307,20.66305550552479
mixed,traj_47.h5,256,-0.6192076429303168,1.5452372995272228,1.7885185165631465,9.255632469692992
mixed,traj_48.h5,256,1.2400187847110522,1.4314953486838797,2.15711738786321,13.376276826429432
mixed,traj_49.h5,256,0.1626195941354147,-0.8898772705155529,1.1551845869077244,9.895675508287871
mixed,traj_50.h5,256,-0.6838352491409397,0.04631749033241346,1.244780532991122,7.0841149820649605
mixed,traj_51.h5,256,0.28452794390876146,-0.137577554162157,0.7613301748771389,7.465301590233005
mixed,traj_52.h5,195,-0.6413197119746427,-0.026529540637129506,0.9022462445647641,4.359857986228956
mixed,traj_53.h5,256,-1.1566923070953912,0.20140620249676766,1.3682816716217334,9.160313507440385
mixed,traj_54.h5,256,-0.8927527973211398,0.5299072304958738,1.2831780890420894,14.339891308536679
mixed,traj_55.h5,256,-0.43485649699186374,0.3377902920398292,0.9791763471874052,7.100448708323785
mixed,traj_56.h5,227,-0.5045506766773753,0.20589197740432977,0.7615426686725129,4.729790278388995
mixed,traj_57.h5,256,0.891124719595784,4.4511968390111205,4.654028915814433,19.523304072814007
mixed,traj_58.h5,153,-0.15867178815385746,0.07114595044489468,0.36754954017843244,3.148538539941818
